return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label
2419,8200,2025-10-17,28,1,tried-on,Defective,eligible
2420,724,2024-07-11,31,1,new,No reason,ineligible
2421,10997,2024-06-24,18,1,new,Defective,eligible
2422,13026,2024-06-23,19,1,new,No reason,eligible
2423,425,2025-08-15,1,1,new,Wrong item,eligible
2424,7553,2025-11-10,48,1,new,Changed mind,ineligible
2425,2991,2024-05-22,3,1,tried-on,Too small,eligible
2426,9395,2025-10-03,52,1,tried-on,Changed mind,ineligible
2427,6095,2024-02-13,41,1,new,Changed mind,eligible
2428,8253,2024-10-18,43,1,new,No reason,ineligible
2429,3945,2024-05-30,57,1,worn,Changed mind,ineligible
2430,9148,2024-11-18,5,1,tried-on,Changed mind,eligible
2431,3079,2025-07-29,29,1,new,Too large,ineligible
2432,14068,2025-01-17,35,1,damaged,No reason,ineligible
2433,9500,2024-04-17,20,1,new,Changed mind,eligible
2434,11120,2023-12-24,8,1,new,Defective,eligible
2435,9215,2024-03-23,37,1,new,Too small,ineligible
2436,10079,2025-06-03,38,1,new,No reason,ineligible
2437,13801,2024-12-17,48,1,new,Too small,eligible
2438,14087,2023-11-26,9,1,new,Wrong item,ineligible
2439,13077,2024-01-14,23,1,new,Changed mind,ineligible
2440,1624,2025-09-16,42,1,tried-on,Too small,eligible
2441,12768,2024-05-28,25,0,new,Defective,needs_review
2442,11236,2024-08-17,57,1,new,Changed mind,ineligible
2443,1607,2024-11-15,41,1,tried-on,No reason,ineligible
2444,10795,2024-02-04,39,1,new,Defective,ineligible
2445,9559,2024-08-05,9,1,new,Defective,eligible
2446,2848,2025-05-10,15,1,tried-on,Wrong item,eligible
2447,1943,2023-11-21,2,1,new,Too large,eligible
2448,9343,2025-07-19,22,1,new,Changed mind,ineligible
2449,7231,2025-11-01,33,0,new,Too small,ineligible
2450,4602,2024-03-21,6,1,new,Too small,eligible
2451,14582,2024-07-22,50,0,new,Too large,ineligible
2452,12051,2025-07-18,43,1,new,Defective,ineligible
2453,7413,2024-09-07,26,1,tried-on,No reason,ineligible
2454,9645,2024-03-20,37,1,new,Defective,needs_review
2455,1116,2024-07-17,22,1,new,No reason,eligible
2456,4943,2025-01-28,23,1,tried-on,Too small,ineligible
2457,12119,2023-12-29,11,1,tried-on,Too large,eligible
2458,11989,2024-03-20,22,1,new,Too small,eligible
2459,2237,2024-04-23,15,1,tried-on,Wrong item,eligible
2460,10733,2024-05-04,30,1,damaged,No reason,ineligible
2461,9093,2024-06-27,33,1,new,Changed mind,needs_review
2462,8498,2024-08-24,25,1,new,Wrong item,ineligible
2463,14904,2024-03-22,9,1,new,Too large,eligible
2464,3296,2024-12-20,2,1,new,Wrong item,eligible
2465,5639,2025-01-11,13,1,new,Too large,eligible
2466,9167,2024-01-12,55,1,new,Wrong item,ineligible
2467,6426,2024-07-21,25,1,tried-on,Defective,eligible
2468,3798,2023-12-26,34,1,new,Too small,ineligible
2469,11976,2024-08-08,17,1,new,Changed mind,eligible
2470,837,2024-02-02,60,1,new,Too large,ineligible
2471,2032,2025-05-27,9,1,damaged,Wrong item,ineligible
2472,8972,2025-07-18,26,1,new,Too large,eligible
2473,583,2024-06-08,36,1,new,Too small,needs_review
2474,5240,2025-02-23,40,1,new,No reason,ineligible
2475,14836,2025-01-23,53,1,new,Defective,ineligible
2476,15599,2024-06-14,60,1,new,Changed mind,ineligible
2477,1849,2024-04-11,35,1,tried-on,Defective,ineligible
2478,1366,2024-10-03,30,1,new,No reason,eligible
2479,7898,2025-11-16,36,1,new,No reason,needs_review
2480,7276,2024-09-12,42,1,new,Wrong item,ineligible
2481,11045,2025-09-17,14,1,new,Wrong item,eligible
2482,1722,2023-12-25,9,1,new,Wrong item,eligible
2483,2475,2025-01-26,23,1,tried-on,Defective,ineligible
2484,11100,2025-05-24,25,1,new,Changed mind,eligible
2485,570,2025-09-17,57,1,new,Changed mind,ineligible
2486,15479,2025-09-27,34,1,new,Too small,ineligible
2487,11074,2024-11-26,40,1,new,Defective,ineligible
2488,246,2025-11-10,5,1,new,Too large,eligible
2489,1873,2025-02-25,50,1,damaged,Wrong item,ineligible
2490,14489,2025-02-16,54,1,worn,Too small,ineligible
2491,6117,2024-03-11,13,1,new,Too large,ineligible
2492,13845,2024-04-29,45,1,worn,No reason,ineligible
2493,12466,2024-12-04,22,1,new,Defective,eligible
2494,14627,2024-10-09,59,1,new,Wrong item,ineligible
2495,1399,2024-02-24,14,1,tried-on,Too large,eligible
2496,15158,2024-08-20,45,1,new,Too small,ineligible
2497,5762,2024-03-04,6,1,new,Changed mind,eligible
2498,4128,2024-08-05,6,1,new,Too small,eligible
2499,6923,2025-05-15,47,1,new,Wrong item,ineligible
2500,7894,2024-10-29,41,1,worn,Changed mind,ineligible
2501,1701,2024-08-13,47,1,new,Too small,ineligible
2502,15947,2024-06-14,44,1,new,Defective,ineligible
2503,14305,2024-06-19,15,1,new,Defective,eligible
2504,6711,2025-08-04,1,1,new,Wrong item,eligible
2505,4393,2025-10-30,37,1,new,Changed mind,ineligible
2506,12267,2024-07-04,51,1,new,Wrong item,ineligible
2507,7183,2025-08-31,21,1,tried-on,Too small,needs_review
2508,13538,2024-07-07,57,1,new,Wrong item,ineligible
2509,5230,2023-12-27,45,1,new,Defective,eligible
2510,4199,2024-02-24,30,1,tried-on,Defective,eligible
2511,7801,2025-11-22,57,1,new,Wrong item,eligible
2512,14873,2024-01-12,30,1,new,No reason,ineligible
2513,15814,2024-08-21,21,1,new,Too large,ineligible
2514,1806,2025-05-16,37,1,new,Too large,ineligible
2515,9569,2025-08-20,46,0,tried-on,Wrong item,needs_review
2516,12577,2024-06-10,44,1,new,Wrong item,ineligible
2517,10300,2025-08-29,24,1,tried-on,No reason,eligible
2518,10192,2025-08-09,14,1,new,Defective,eligible
2519,5717,2025-02-22,46,1,new,No reason,ineligible
2520,3290,2025-04-27,30,1,damaged,No reason,ineligible
2521,1894,2023-12-09,11,1,new,Too small,eligible
2522,14345,2024-01-21,34,1,new,No reason,needs_review
2523,12192,2024-12-25,12,1,new,Defective,eligible
2524,2082,2025-05-11,38,1,new,Defective,ineligible
2525,11172,2024-12-25,35,1,new,Defective,ineligible
2526,1835,2024-04-19,54,1,worn,Wrong item,ineligible
2527,10441,2024-08-12,38,1,new,Too large,ineligible
2528,6571,2025-07-24,53,1,new,Defective,ineligible
2529,551,2025-06-23,41,1,new,Wrong item,ineligible
2530,13814,2024-12-01,36,1,new,Too large,ineligible
2531,15757,2024-07-08,45,1,tried-on,Defective,ineligible
2532,10428,2024-04-20,35,1,new,Too small,ineligible
2533,13174,2024-07-20,10,1,new,No reason,eligible
2534,14533,2025-01-18,41,1,new,Wrong item,ineligible
2535,1188,2025-06-30,37,1,tried-on,No reason,eligible
2536,6916,2024-02-28,60,1,tried-on,Too small,eligible
2537,8160,2025-02-18,18,1,tried-on,Wrong item,needs_review
2538,9965,2024-04-23,39,1,tried-on,No reason,ineligible
2539,4512,2024-11-01,12,0,damaged,Defective,ineligible
2540,13040,2025-07-19,21,0,worn,Changed mind,ineligible
2541,6693,2025-08-09,23,1,new,Wrong item,eligible
2542,15652,2024-08-26,40,1,new,Wrong item,ineligible
2543,5565,2025-09-09,17,1,new,Too large,needs_review
2544,887,2024-01-15,35,1,new,Changed mind,ineligible
2545,1890,2024-05-21,19,1,new,Too large,ineligible
2546,446,2025-08-21,34,1,new,Wrong item,needs_review
2547,15052,2025-02-23,10,0,tried-on,Wrong item,needs_review
2548,2451,2025-10-02,36,0,worn,Too large,ineligible
2549,14928,2024-10-21,42,1,tried-on,Changed mind,ineligible
2550,15007,2025-05-22,35,1,new,Too large,needs_review
2551,8178,2025-05-17,38,1,tried-on,Too large,eligible
2552,7797,2025-07-27,53,1,new,Wrong item,ineligible
2553,12982,2025-06-28,60,1,tried-on,Changed mind,ineligible
2554,8660,2025-10-05,52,1,tried-on,Changed mind,ineligible
2555,13791,2024-09-08,42,1,new,Defective,ineligible
2556,11482,2024-05-31,57,1,tried-on,Too small,ineligible
2557,14906,2024-03-16,3,0,new,No reason,needs_review
2558,10547,2025-07-25,35,0,new,Defective,needs_review
2559,10728,2024-07-30,17,0,new,No reason,needs_review
2560,15848,2024-02-03,47,1,tried-on,Too small,ineligible
2561,6137,2024-10-08,3,1,new,Too small,eligible
2562,3131,2024-07-30,28,1,new,No reason,ineligible
2563,4394,2025-11-13,51,1,tried-on,No reason,ineligible
2564,3953,2025-01-29,46,1,new,Defective,ineligible
2565,5796,2024-11-15,60,1,damaged,Defective,ineligible
2566,2183,2024-11-17,50,1,new,Defective,ineligible
2567,5792,2025-09-24,24,1,new,Too large,eligible
2568,9734,2025-10-08,40,1,new,Too large,ineligible
2569,6742,2024-09-24,16,1,new,Changed mind,eligible
2570,2478,2025-03-31,50,1,new,Too small,ineligible
2571,4683,2025-10-11,40,1,new,Changed mind,ineligible
2572,11064,2024-06-18,0,1,worn,Wrong item,ineligible
2573,6352,2024-05-06,59,1,new,Defective,ineligible
2574,11276,2024-04-09,36,1,new,No reason,ineligible
2575,11025,2025-02-09,27,1,worn,Wrong item,ineligible
2576,7966,2025-02-26,32,1,new,Changed mind,needs_review
2577,525,2025-05-02,43,1,tried-on,No reason,ineligible
2578,12417,2025-11-08,15,1,new,Changed mind,eligible
2579,9076,2024-12-01,10,1,new,Too large,eligible
2580,528,2024-01-11,9,1,new,Too small,eligible
2581,2396,2025-04-11,11,1,worn,No reason,ineligible
2582,3863,2025-01-18,19,1,new,Too small,eligible
2583,8947,2025-06-08,50,1,worn,No reason,ineligible
2584,12696,2025-11-06,59,1,new,Too small,ineligible
2585,5103,2024-02-26,8,1,tried-on,Too small,eligible
2586,8768,2025-08-07,52,1,new,Too large,ineligible
2587,1378,2025-07-21,16,0,new,No reason,needs_review
2588,9085,2025-11-14,31,1,worn,No reason,ineligible
2589,14954,2025-08-20,49,1,new,Defective,ineligible
2590,7789,2024-12-06,35,1,worn,Too small,ineligible
2591,7256,2024-02-04,34,0,new,Defective,needs_review
2592,9947,2025-01-16,52,0,new,Changed mind,ineligible
2593,12631,2024-11-22,16,1,new,Wrong item,needs_review
2594,13586,2025-10-25,5,1,new,Wrong item,eligible
2595,15091,2024-10-10,35,1,new,No reason,needs_review
2596,4944,2025-01-09,4,1,new,Too small,eligible
2597,11574,2024-01-04,30,0,new,Too small,ineligible
2598,7476,2025-06-06,7,0,new,Too small,needs_review
2599,6688,2025-09-06,59,1,new,Too small,ineligible
2600,11523,2025-12-25,49,1,tried-on,Too large,ineligible
2601,2678,2024-12-19,60,1,damaged,Defective,ineligible
2602,4350,2024-11-25,40,1,worn,Too large,ineligible
2603,4071,2024-04-23,5,1,worn,No reason,ineligible
2604,12204,2025-12-01,46,1,tried-on,Too small,ineligible
2605,4474,2025-10-06,18,1,new,Defective,eligible
2606,12981,2025-06-09,41,1,new,No reason,ineligible
2607,5063,2025-09-19,42,1,new,Changed mind,ineligible
2608,9551,2024-11-18,17,1,worn,Too large,ineligible
2609,11687,2024-12-18,33,1,new,Changed mind,ineligible
2610,15017,2025-04-18,9,1,new,No reason,eligible
2611,2310,2024-10-23,36,1,tried-on,Too large,eligible
2612,1660,2024-10-01,44,1,new,Wrong item,ineligible
2613,12538,2024-11-06,0,1,tried-on,Changed mind,eligible
2614,12124,2025-07-12,34,0,tried-on,Too large,ineligible
2615,4682,2024-05-01,11,1,new,Too large,ineligible
2616,10394,2024-07-01,46,0,new,Wrong item,ineligible
2617,11952,2024-03-26,2,1,new,Changed mind,eligible
2618,7827,2025-09-13,16,1,damaged,Defective,ineligible
2619,1497,2024-10-11,57,1,new,Defective,ineligible
2620,6860,2024-10-13,33,1,tried-on,No reason,eligible
2621,8796,2024-08-14,50,1,tried-on,Too large,eligible
2622,2559,2025-09-13,1,1,new,No reason,eligible
2623,8848,2024-05-05,37,1,new,No reason,needs_review
2624,12913,2024-07-19,20,1,new,Too large,ineligible
2625,2035,2024-01-20,17,1,new,Changed mind,needs_review
2626,14550,2024-09-05,36,0,new,Changed mind,needs_review
2627,11638,2024-10-12,1,1,new,No reason,eligible
2628,8451,2023-12-08,25,1,new,Wrong item,eligible
2629,15686,2024-11-07,1,1,tried-on,Changed mind,eligible
2630,11074,2024-11-03,17,1,tried-on,No reason,needs_review
2631,3503,2024-08-09,28,1,tried-on,No reason,ineligible
2632,6964,2023-12-19,18,1,tried-on,Changed mind,eligible
2633,6276,2025-02-15,4,1,tried-on,Too small,ineligible
2634,11491,2024-08-11,28,1,new,Wrong item,eligible
2635,14459,2025-09-22,53,1,new,Too large,ineligible
2636,223,2024-01-18,52,1,tried-on,No reason,ineligible
2637,13001,2024-01-06,32,0,new,Defective,needs_review
2638,8403,2024-01-20,10,1,new,Wrong item,eligible
2639,15719,2024-01-25,5,1,new,Defective,eligible
2640,340,2024-10-01,15,1,new,Too large,eligible
2641,10414,2024-09-06,23,1,new,Too large,eligible
2642,6088,2025-03-13,2,1,new,No reason,ineligible
2643,758,2025-05-06,40,1,tried-on,No reason,ineligible
2644,1664,2025-06-08,7,1,tried-on,Defective,eligible
2645,5755,2024-09-17,47,1,worn,Defective,ineligible
2646,963,2024-09-21,33,1,new,No reason,ineligible
2647,1115,2024-08-09,45,1,new,Defective,ineligible
2648,10273,2024-05-28,19,1,new,Defective,needs_review
2649,6718,2024-02-28,16,1,new,Defective,eligible
2650,12934,2024-11-09,2,1,tried-on,Too large,ineligible
2651,12314,2025-02-17,56,0,new,Too small,needs_review
2652,8071,2025-04-19,46,1,tried-on,Too small,ineligible
2653,1980,2024-11-21,7,1,new,Wrong item,eligible
2654,15965,2024-05-24,30,1,new,Too small,eligible
2655,9658,2025-08-01,40,1,new,Wrong item,ineligible
2656,2046,2025-02-02,30,1,new,Too large,eligible
2657,12098,2025-08-25,52,0,tried-on,Changed mind,ineligible
2658,1510,2025-11-30,54,1,new,Wrong item,ineligible
2659,1155,2025-02-12,5,1,tried-on,Defective,eligible
2660,3952,2025-03-23,48,1,tried-on,Too small,ineligible
2661,7892,2024-09-18,0,1,tried-on,Defective,eligible
2662,4567,2024-03-13,16,1,worn,No reason,ineligible
2663,9546,2023-11-21,9,1,new,Changed mind,eligible
2664,12424,2024-10-25,11,1,tried-on,Too large,eligible
2665,7851,2024-07-15,40,1,tried-on,Too large,ineligible
2666,8416,2024-01-18,36,0,new,Changed mind,ineligible
2667,2677,2024-11-04,15,1,new,Too large,eligible
2668,3293,2024-04-08,19,1,new,Too large,ineligible
2669,784,2025-01-03,46,1,tried-on,Defective,eligible
2670,1833,2024-12-30,23,1,tried-on,Too large,eligible
2671,6017,2025-05-24,7,1,new,No reason,eligible
2672,9289,2024-10-19,49,1,new,Too large,ineligible
2673,10244,2024-09-06,28,1,new,No reason,eligible
2674,2489,2025-09-26,40,1,worn,Too small,ineligible
2675,13880,2024-12-10,38,1,new,Too large,ineligible
2676,230,2024-09-05,32,1,new,Changed mind,needs_review
2677,11511,2025-09-21,50,1,tried-on,No reason,ineligible
2678,15858,2024-06-27,0,1,new,Too small,eligible
2679,15859,2024-03-19,60,1,worn,Defective,ineligible
2680,5714,2024-11-01,34,1,new,Too large,eligible
2681,6036,2024-11-01,19,1,new,Too large,needs_review
2682,14993,2024-02-05,46,1,new,Changed mind,ineligible
2683,9685,2024-07-05,9,1,new,No reason,eligible
2684,4378,2025-04-27,42,1,new,Wrong item,ineligible
2685,7469,2025-08-28,15,0,new,No reason,needs_review
2686,980,2025-03-10,5,1,new,Defective,eligible
2687,4972,2025-08-26,59,1,tried-on,Defective,ineligible
2688,15111,2025-03-09,0,1,new,Too large,eligible
2689,5968,2025-09-30,49,1,new,Changed mind,ineligible
2690,770,2024-05-22,28,1,new,Too small,eligible
2691,10144,2024-10-12,53,1,new,Defective,ineligible
2692,9516,2024-11-22,58,1,new,Defective,ineligible
2693,3317,2025-06-10,2,1,new,Wrong item,eligible
2694,13617,2024-03-03,16,1,new,Changed mind,eligible
2695,4917,2024-07-14,5,1,worn,Wrong item,ineligible
2696,12969,2025-09-21,27,0,new,Defective,ineligible
2697,8741,2025-01-22,34,1,tried-on,Wrong item,eligible
2698,9258,2025-10-30,18,1,new,Wrong item,eligible
2699,12467,2024-12-24,42,0,new,Too large,ineligible
2700,11999,2025-02-01,18,1,new,Too small,eligible
2701,4332,2024-12-25,46,1,new,Changed mind,ineligible
2702,9608,2024-08-17,44,1,new,No reason,ineligible
2703,5501,2025-09-11,6,0,new,Wrong item,needs_review
2704,7027,2025-09-28,49,1,new,Changed mind,eligible
2705,13935,2025-01-06,24,1,new,Defective,eligible
2706,10778,2024-05-01,14,1,new,Defective,ineligible
2707,14628,2025-01-07,33,1,new,Wrong item,ineligible
2708,9761,2025-10-16,49,1,new,Defective,ineligible
2709,10038,2025-12-07,58,1,new,Changed mind,ineligible
2710,2976,2024-08-03,8,0,new,No reason,needs_review
2711,10997,2024-07-29,53,1,worn,Too large,ineligible
2712,9105,2024-01-29,17,1,new,Changed mind,eligible
2713,10500,2024-06-25,17,1,new,Defective,eligible
2714,8057,2024-09-25,56,1,new,Too small,ineligible
2715,3529,2025-10-09,54,1,new,Too large,ineligible
2716,3121,2025-10-06,20,1,tried-on,Defective,eligible
2717,712,2024-06-23,58,0,new,Wrong item,ineligible
2718,6800,2025-04-04,49,1,new,Too small,ineligible
2719,3517,2024-02-08,13,1,tried-on,Too large,eligible
2720,9218,2025-04-29,2,1,new,Defective,eligible
2721,7993,2025-03-16,58,0,new,Changed mind,ineligible
2722,5025,2024-06-21,37,1,tried-on,Defective,ineligible
2723,12917,2025-10-31,30,1,tried-on,No reason,eligible
2724,7127,2024-01-18,31,1,new,Too large,needs_review
2725,9176,2024-11-03,28,1,tried-on,Changed mind,ineligible
2726,685,2025-07-28,7,0,new,Wrong item,needs_review
2727,13512,2024-10-23,10,1,tried-on,Too small,eligible
2728,6423,2025-04-04,0,1,new,Wrong item,eligible
2729,2239,2024-07-29,2,1,new,Wrong item,eligible
2730,10904,2024-02-08,4,1,new,Defective,eligible
2731,5520,2025-12-03,55,1,new,Defective,ineligible
2732,2480,2025-05-11,5,1,new,Too small,eligible
2733,9704,2025-10-18,5,1,new,Changed mind,eligible
2734,7805,2025-01-06,7,1,tried-on,No reason,eligible
2735,10816,2024-03-30,33,0,tried-on,Too large,ineligible
2736,3574,2024-04-30,16,1,new,Too small,eligible
2737,15708,2025-01-26,6,1,new,Too small,eligible
2738,15822,2024-10-05,0,1,tried-on,Wrong item,eligible
2739,9447,2025-09-25,21,1,new,Too small,eligible
2740,2216,2025-01-26,24,1,tried-on,Changed mind,ineligible
2741,11748,2025-09-11,23,1,new,Too small,ineligible
2742,7464,2023-11-28,14,0,worn,Too large,ineligible
2743,2980,2025-09-05,10,1,new,Changed mind,eligible
2744,12025,2024-11-12,2,1,new,Too small,eligible
2745,14155,2025-04-25,30,1,tried-on,Too small,ineligible
2746,11513,2025-02-11,52,1,new,Wrong item,ineligible
2747,6224,2024-02-02,59,1,new,No reason,eligible
2748,3983,2025-08-24,2,1,new,Wrong item,eligible
2749,12684,2024-05-25,49,1,new,Changed mind,ineligible
2750,4933,2024-04-21,40,1,new,Too small,ineligible
2751,13060,2025-03-21,2,1,tried-on,No reason,eligible
2752,6390,2025-02-01,52,1,new,No reason,ineligible
2753,2925,2025-09-30,35,1,tried-on,Changed mind,ineligible
2754,8076,2025-09-03,27,0,tried-on,No reason,ineligible
2755,13375,2025-03-15,35,1,new,Defective,ineligible
2756,544,2024-10-23,52,1,new,Too large,ineligible
2757,43,2025-09-15,1,1,new,Too small,eligible
2758,9193,2024-05-16,4,1,tried-on,Changed mind,eligible
2759,5708,2024-05-16,55,1,new,Changed mind,ineligible
2760,66,2025-08-18,4,1,new,Too small,eligible
2761,120,2025-04-15,17,1,tried-on,Changed mind,eligible
2762,13226,2024-02-16,40,1,new,Wrong item,ineligible
2763,9571,2024-06-06,8,1,new,Too small,eligible
2764,10289,2025-03-15,14,1,worn,No reason,ineligible
2765,15493,2024-09-28,55,1,new,Defective,eligible
2766,3871,2023-11-23,2,0,new,Too small,needs_review
2767,9922,2025-04-05,56,1,tried-on,Too large,ineligible
2768,657,2024-07-13,38,1,new,Changed mind,ineligible
2769,14045,2024-06-07,53,1,tried-on,Changed mind,ineligible
2770,11516,2025-02-13,28,1,new,Changed mind,eligible
2771,7718,2024-02-19,19,1,new,Changed mind,needs_review
2772,216,2025-10-28,41,1,new,Wrong item,ineligible
2773,7714,2025-04-08,50,1,new,Too large,ineligible
2774,420,2024-11-07,27,1,tried-on,No reason,ineligible
2775,10560,2024-07-28,41,1,tried-on,Too large,ineligible
2776,5323,2025-11-14,40,1,new,Changed mind,eligible
2777,12982,2025-05-01,2,1,new,No reason,eligible
2778,5582,2023-11-19,4,1,new,No reason,eligible
2779,7986,2025-09-27,54,1,new,Too large,ineligible
2780,11347,2024-06-12,27,1,new,Changed mind,eligible
2781,14187,2024-06-18,11,1,tried-on,Too large,ineligible
2782,5095,2024-01-15,34,1,worn,No reason,ineligible
2783,6463,2024-11-25,18,1,worn,Defective,ineligible
2784,4299,2024-03-16,11,1,new,Too large,eligible
2785,4363,2023-12-21,37,1,new,No reason,ineligible
2786,10792,2024-10-23,18,1,new,Defective,eligible
2787,8528,2025-08-09,29,1,new,Too large,ineligible
2788,8626,2024-01-14,54,1,new,Defective,ineligible
2789,13692,2025-07-25,43,1,new,Wrong item,ineligible
2790,6075,2024-06-25,54,1,new,Too small,ineligible
2791,12956,2024-03-20,28,1,new,Too small,ineligible
2792,710,2024-05-23,27,1,new,Too large,eligible
2793,4825,2024-05-11,18,0,tried-on,Too large,needs_review
2794,2836,2024-02-27,27,1,new,Wrong item,eligible
2795,4095,2025-05-30,9,1,new,No reason,eligible
