order_id,customer_id,order_date,channel,payment_method,total_value
4583,524,2024-03-22,online,paypal,38.26
4584,1239,2023-11-14,online,applepay,200.82
4585,1466,2025-05-22,online,paypal,100.21
4586,1486,2025-04-03,store,applepay,143.4
4587,1109,2024-02-15,online,applepay,2188.18
4588,694,2025-04-27,online,applepay,215.42
4589,570,2023-12-31,online,applepay,216.03
4590,199,2025-08-17,store,giftcard,1814.67
4591,925,2023-12-25,store,paypal,2006.15
4592,809,2025-10-06,online,applepay,2857.84
4593,1054,2025-01-26,store,paypal,154.16
4594,797,2025-10-27,online,card,803.84
4595,561,2024-02-15,online,giftcard,151.79
4596,135,2024-10-19,store,paypal,160.02
4597,936,2025-01-10,online,applepay,4792.0
4598,51,2024-04-29,online,giftcard,69.95
4599,1452,2024-12-13,online,giftcard,911.68
4600,275,2025-03-11,store,paypal,29.76
4601,1305,2024-08-06,store,applepay,294.16
4602,807,2024-05-07,store,giftcard,132.81
4603,1470,2024-05-25,online,applepay,142.16
4604,1048,2025-06-27,online,paypal,48.08
4605,1124,2024-05-16,store,paypal,150.25
4606,557,2025-09-07,store,card,35.69
4607,1044,2025-10-12,store,card,190.2
4608,1069,2024-06-21,online,giftcard,212.96
4609,297,2025-03-15,store,applepay,100.25
4610,812,2024-05-15,online,giftcard,238.61
4611,546,2024-06-03,online,giftcard,28.68
4612,213,2025-03-23,store,card,27.27
4613,89,2024-08-15,store,card,157.81
4614,485,2024-06-14,store,applepay,75.43
4615,1177,2023-11-13,store,applepay,130.96
4616,8,2024-04-20,online,applepay,181.09
4617,295,2024-08-16,online,paypal,1248.79
4618,123,2024-06-22,store,card,89.06
4619,1067,2024-07-28,store,giftcard,72.6
4620,949,2024-01-06,online,applepay,29.43
4621,1484,2025-07-17,store,paypal,149.08
4622,1125,2024-03-04,store,paypal,248.55
4623,372,2024-08-31,online,giftcard,104.2
4624,626,2024-10-23,store,card,3955.27
4625,988,2024-09-24,store,applepay,93.67
4626,1042,2025-04-23,store,paypal,72.92
4627,994,2024-10-16,online,giftcard,3684.15
4628,1428,2025-01-22,online,card,8710.81
4629,1276,2024-01-11,online,card,132.89
4630,37,2025-01-16,store,paypal,3409.23
4631,708,2024-01-02,store,paypal,48.79
4632,731,2024-03-12,store,applepay,231.77
4633,516,2025-02-09,store,applepay,4571.47
4634,1278,2025-09-09,store,giftcard,83.16
4635,332,2024-02-20,online,applepay,157.99
4636,643,2025-06-30,online,applepay,4065.47
4637,1399,2024-04-08,online,applepay,148.12
4638,1344,2024-09-26,online,card,259.26
4639,738,2024-05-15,online,applepay,140.9
4640,211,2024-05-18,online,giftcard,4919.56
4641,201,2024-06-04,online,applepay,129.47
4642,1295,2024-02-21,online,card,227.27
4643,898,2024-12-21,online,card,122.52
4644,574,2024-02-22,online,card,240.13
4645,1421,2024-11-04,online,paypal,273.54
4646,215,2025-06-27,store,paypal,2301.95
4647,1214,2024-07-04,store,giftcard,93.93
4648,383,2024-04-07,store,card,31.29
4649,1402,2025-03-22,store,applepay,2498.08
4650,1376,2025-03-26,online,paypal,48.63
4651,896,2025-07-19,online,card,131.15
4652,1333,2024-06-02,store,card,5682.71
4653,1043,2025-10-12,online,giftcard,233.11
4654,1037,2024-12-13,online,applepay,124.19
4655,166,2024-08-12,store,giftcard,25.09
4656,991,2024-03-20,online,giftcard,230.98
4657,286,2025-06-16,store,giftcard,483.17
4658,503,2024-08-07,store,paypal,176.51
4659,630,2025-10-13,store,applepay,41.98
4660,81,2023-12-18,online,applepay,116.49
4661,785,2024-02-23,store,giftcard,816.64
4662,1057,2024-04-13,online,giftcard,2500.0
4663,958,2024-08-17,store,applepay,153.84
4664,1270,2025-04-27,store,applepay,1433.29
4665,985,2024-02-04,online,applepay,2287.66
4666,775,2025-09-14,store,paypal,117.28
4667,877,2025-09-30,store,giftcard,29.13
4668,1343,2023-11-12,store,applepay,1623.21
4669,1370,2024-03-22,store,giftcard,62.88
4670,1493,2025-09-16,store,card,2680.02
4671,571,2025-08-12,online,paypal,190.92
4672,933,2024-03-18,online,card,191.41
4673,347,2024-09-10,store,applepay,159.8
4674,658,2025-09-19,online,giftcard,106.17
4675,1292,2024-10-03,store,card,199.5
4676,545,2025-06-19,online,card,179.92
4677,1369,2024-11-30,store,giftcard,126.64
4678,951,2024-08-27,store,giftcard,37.27
4679,1437,2025-09-11,store,applepay,65.5
4680,610,2024-02-01,store,card,3515.24
4681,529,2024-11-27,store,paypal,2122.95
4682,379,2025-04-09,store,paypal,89.18
4683,1042,2024-05-21,store,card,1860.05
4684,450,2024-02-09,store,card,92.8
4685,1488,2024-04-20,online,card,84.39
4686,1407,2025-06-30,online,giftcard,1157.11
4687,374,2024-11-26,store,paypal,55.43
4688,1427,2025-06-23,store,applepay,120.34
4689,495,2024-02-11,online,card,579.14
4690,319,2024-09-19,online,paypal,9257.31
4691,343,2024-07-16,online,applepay,68.64
4692,919,2025-01-18,online,card,228.65
4693,755,2024-11-27,store,giftcard,991.47
4694,714,2025-03-08,store,applepay,211.69
4695,920,2024-12-01,store,card,70.88
4696,599,2024-10-26,online,card,121.84
4697,1323,2025-07-29,store,applepay,113.1
4698,1317,2024-09-27,online,paypal,196.0
4699,1147,2025-09-04,online,applepay,79.91
4700,800,2024-11-25,online,card,215.99
4701,1306,2024-06-15,store,applepay,102.46
4702,357,2025-06-10,online,card,41.24
4703,1398,2024-05-16,online,giftcard,150.71
4704,556,2025-08-10,online,giftcard,283.47
4705,1446,2024-03-25,store,applepay,32.69
4706,1485,2025-10-25,store,card,145.83
4707,504,2024-04-23,store,applepay,4545.09
4708,1381,2025-10-26,store,paypal,20.97
4709,1379,2025-04-21,store,paypal,4640.61
4710,76,2024-02-13,online,applepay,1662.22
4711,23,2025-01-02,store,card,18937.26
4712,1485,2024-07-04,online,paypal,2533.81
4713,255,2025-02-19,online,paypal,60.83
4714,1464,2024-04-19,store,card,1625.88
4715,1456,2024-10-09,store,applepay,416.27
4716,1267,2025-09-25,store,paypal,107.74
4717,1251,2024-08-20,store,giftcard,979.55
4718,153,2024-12-26,online,card,3152.97
4719,908,2025-05-27,online,applepay,3903.3
4720,1061,2025-07-11,store,giftcard,87.2
4721,1034,2025-07-17,online,giftcard,87.49
4722,79,2025-09-07,online,applepay,174.1
4723,1001,2024-09-22,store,paypal,134.9
4724,131,2024-05-29,store,applepay,30.65
4725,1361,2024-03-28,online,applepay,229.24
4726,274,2023-12-20,store,card,5134.14
4727,430,2025-09-23,online,card,87.0
4728,1375,2025-06-11,online,paypal,180.87
4729,1116,2025-01-30,online,applepay,84.47
4730,1013,2024-04-23,store,card,2803.74
4731,1279,2024-09-25,online,paypal,5183.27
4732,1421,2024-12-18,online,giftcard,34.56
4733,621,2025-03-25,online,paypal,1200.35
4734,1281,2025-09-28,store,paypal,4156.6
4735,1266,2023-11-20,store,applepay,92.78
4736,1284,2024-12-11,online,paypal,77.88
4737,689,2025-10-14,online,paypal,82.1
4738,104,2025-10-12,store,applepay,298.49
4739,633,2023-11-13,store,paypal,153.74
4740,1067,2025-02-07,store,paypal,1500.07
4741,926,2025-05-27,store,paypal,57.85
4742,1455,2023-11-15,store,paypal,142.19
4743,649,2024-01-12,store,giftcard,863.31
4744,1398,2024-07-28,store,card,2204.81
4745,975,2024-05-09,store,paypal,1123.97
4746,991,2024-04-08,store,giftcard,125.55
4747,876,2023-11-12,online,applepay,209.82
4748,857,2025-04-05,store,card,159.94
4749,95,2024-11-01,online,card,4242.31
4750,1452,2024-02-02,store,applepay,942.53
4751,83,2025-08-17,store,card,243.32
4752,627,2025-07-09,online,paypal,254.66
4753,1110,2024-07-27,store,card,1820.48
4754,455,2025-02-03,store,card,29.86
4755,1493,2024-11-16,store,card,168.24
4756,845,2025-07-05,online,applepay,102.24
4757,540,2025-07-05,online,paypal,211.12
4758,513,2024-05-29,online,applepay,2894.08
4759,1361,2025-06-23,online,applepay,279.59
4760,53,2024-01-27,store,applepay,12.93
4761,1108,2024-12-28,online,paypal,33.5
4762,1241,2025-04-13,store,paypal,177.73
4763,332,2025-04-30,online,card,2310.59
4764,443,2025-02-15,store,paypal,1414.22
4765,541,2025-07-21,online,giftcard,3342.87
4766,760,2024-11-11,store,applepay,1378.32
4767,114,2025-06-13,online,card,700.0
4768,916,2025-09-20,online,applepay,2380.18
4769,1128,2024-02-24,store,card,86.98
4770,674,2024-10-28,online,giftcard,69.29
4771,1068,2024-02-23,online,card,90.07
4772,380,2024-10-13,store,card,3612.14
4773,1316,2024-10-27,online,applepay,3249.66
4774,837,2024-04-11,store,card,113.9
4775,888,2025-04-26,online,paypal,1382.41
4776,1046,2025-04-19,store,giftcard,56.7
4777,577,2025-03-08,online,applepay,27.02
4778,389,2025-09-13,store,applepay,1931.01
4779,831,2024-08-02,store,giftcard,2457.01
4780,24,2024-07-04,store,giftcard,5595.22
4781,1079,2024-12-08,store,applepay,1455.63
4782,179,2024-02-16,store,card,78.47
4783,1106,2025-07-03,store,paypal,62.48
4784,998,2025-01-24,store,giftcard,83.66
4785,1443,2024-02-14,store,card,4632.26
4786,283,2025-01-08,store,giftcard,151.24
4787,524,2025-01-13,online,paypal,895.32
4788,345,2025-01-26,online,paypal,1694.8
4789,1054,2024-08-13,online,card,2208.63
4790,762,2024-09-11,online,paypal,897.24
4791,479,2025-08-10,store,card,209.52
4792,1198,2025-08-16,online,applepay,66.88
4793,1475,2024-06-28,store,paypal,1675.36
4794,984,2024-04-13,store,card,116.19
4795,734,2025-09-23,store,card,63.9
4796,1161,2023-12-13,online,card,43.68
4797,1082,2025-11-04,store,paypal,232.03
4798,278,2024-02-29,store,paypal,89.28
4799,782,2024-04-01,store,applepay,84.33
4800,414,2023-12-25,store,paypal,20.0
4801,1198,2024-02-12,store,card,57.06
4802,822,2024-12-03,store,giftcard,169.45
4803,192,2024-10-06,online,card,3444.96
4804,158,2025-01-05,store,card,371.79
4805,87,2024-01-16,store,giftcard,40.93
4806,91,2025-04-22,online,paypal,152.15
4807,1341,2024-07-05,online,card,2213.7
4808,1268,2025-06-22,store,card,44.87
4809,323,2024-09-22,online,giftcard,134.25
4810,573,2024-12-11,online,card,305.61
4811,798,2023-12-03,store,paypal,3188.17
4812,478,2024-08-21,store,giftcard,126.29
4813,1031,2025-01-21,store,paypal,148.26
4814,1496,2024-03-03,store,card,158.88
4815,1116,2025-08-28,online,giftcard,70.16
4816,1441,2024-08-05,online,giftcard,3229.32
4817,944,2025-05-31,online,paypal,218.13
4818,802,2024-07-14,store,applepay,1510.21
4819,516,2024-06-26,online,applepay,22.37
4820,1355,2024-03-04,store,giftcard,69.17
4821,31,2023-12-07,store,applepay,46.47
4822,347,2025-02-18,online,paypal,2681.7
4823,946,2024-08-05,store,paypal,2027.91
4824,795,2025-08-10,store,card,168.33
4825,555,2024-11-17,online,card,124.72
4826,127,2024-09-25,online,giftcard,57.86
4827,314,2025-10-13,online,paypal,2263.04
4828,308,2025-05-09,store,applepay,1161.14
4829,787,2024-08-18,store,card,63.37
4830,903,2024-12-06,online,giftcard,115.08
4831,968,2025-10-30,store,paypal,2656.14
4832,922,2025-01-31,online,giftcard,155.8
4833,1401,2024-07-30,store,applepay,119.05
4834,547,2024-06-15,online,card,80.24
4835,1356,2024-12-20,online,paypal,2264.28
4836,1228,2025-10-10,online,card,268.81
4837,364,2024-06-25,store,giftcard,26.31
4838,3,2024-12-11,store,paypal,207.53
4839,1455,2025-08-04,online,card,10.54
4840,1178,2024-03-18,online,paypal,2785.1
4841,200,2025-06-04,store,giftcard,141.98
4842,1413,2025-01-10,store,applepay,143.45
4843,1344,2025-08-29,store,paypal,1411.95
4844,370,2024-08-05,store,card,161.31
4845,1438,2025-01-10,store,applepay,145.22
4846,913,2024-01-21,online,card,53.26
4847,1091,2024-09-18,store,applepay,186.9
4848,556,2024-06-23,store,card,2932.46
4849,1005,2024-02-17,store,paypal,260.41
4850,814,2024-07-04,online,paypal,194.4
4851,590,2024-08-25,online,applepay,71.57
4852,126,2025-04-19,store,card,95.86
4853,1436,2024-02-24,online,giftcard,5312.81
4854,972,2025-06-07,online,giftcard,99.3
4855,449,2025-08-28,online,paypal,272.57
4856,989,2024-02-17,store,applepay,641.71
4857,723,2025-02-08,store,applepay,111.03
4858,804,2024-12-29,store,applepay,234.98
4859,1331,2023-11-09,online,applepay,120.01
4860,591,2024-12-06,store,card,114.91
4861,181,2025-04-18,store,giftcard,155.36
4862,1077,2025-03-18,online,paypal,35.39
4863,1491,2023-12-10,store,applepay,5738.95
4864,431,2024-09-29,store,giftcard,26.37
4865,1086,2024-01-05,store,card,102.27
4866,1125,2024-01-18,online,applepay,6460.76
4867,641,2025-05-15,online,paypal,214.55
4868,628,2025-02-22,online,giftcard,44.59
4869,26,2025-11-02,online,giftcard,316.88
4870,423,2024-07-20,store,card,74.91
4871,1500,2024-07-25,online,paypal,4047.45
4872,967,2025-02-01,store,paypal,76.29
4873,187,2024-01-28,online,paypal,3322.97
4874,645,2024-01-30,online,card,37.91
4875,1356,2025-10-28,store,applepay,9410.39
4876,86,2025-01-31,store,applepay,48.3
4877,683,2024-09-12,store,giftcard,1702.72
4878,1413,2025-07-24,store,paypal,266.19
4879,418,2024-10-27,store,card,2585.97
4880,962,2025-05-19,online,applepay,112.58
4881,1408,2025-05-03,online,giftcard,64.71
4882,1025,2024-11-01,online,card,27.47
4883,901,2024-01-11,online,applepay,510.8
4884,641,2025-04-03,online,applepay,1241.13
4885,542,2025-09-08,online,paypal,268.85
4886,42,2024-09-14,store,giftcard,62.05
4887,410,2024-06-03,online,paypal,78.75
4888,1479,2025-02-20,online,giftcard,126.95
4889,553,2023-11-18,store,applepay,910.24
4890,1435,2025-07-27,store,applepay,106.35
4891,1198,2024-12-06,store,giftcard,127.89
4892,913,2025-04-30,store,paypal,130.97
4893,1494,2024-09-09,online,applepay,275.9
4894,980,2025-07-25,online,paypal,161.41
4895,782,2024-05-01,online,applepay,69.28
4896,309,2025-04-24,store,giftcard,158.97
4897,1391,2025-06-16,store,applepay,4593.73
4898,8,2024-02-17,store,applepay,188.46
4899,647,2024-04-10,store,applepay,3723.49
4900,1064,2024-10-09,online,applepay,223.92
4901,1390,2025-09-08,store,card,169.59
4902,629,2024-01-08,store,paypal,211.18
4903,1163,2025-03-01,store,card,182.55
4904,226,2024-10-22,online,giftcard,66.72
4905,1313,2024-09-13,store,applepay,97.53
4906,431,2024-06-11,online,giftcard,2296.99
4907,327,2024-04-17,store,paypal,173.51
4908,579,2025-10-30,store,applepay,1793.53
4909,125,2024-02-23,store,card,70.19
4910,1361,2025-01-14,online,applepay,1996.84
4911,1355,2024-01-26,online,card,4845.25
4912,807,2025-02-21,store,card,3267.35
4913,64,2024-11-16,store,giftcard,83.57
4914,153,2025-08-02,online,giftcard,1830.59
4915,1295,2025-04-05,store,giftcard,56.84
4916,231,2024-04-27,store,giftcard,58.67
4917,361,2024-11-05,store,card,921.17
4918,654,2024-04-01,store,applepay,1457.41
4919,610,2024-10-31,online,applepay,280.17
4920,420,2024-01-23,online,paypal,570.61
4921,334,2025-09-17,store,paypal,157.4
4922,19,2025-09-17,store,applepay,2187.6
4923,1164,2024-07-04,online,card,133.48
4924,654,2025-10-19,store,applepay,68.97
4925,304,2025-11-08,store,giftcard,46.7
4926,1283,2025-01-01,store,card,211.76
4927,424,2025-01-18,store,giftcard,71.0
4928,1025,2025-02-13,online,giftcard,78.4
4929,80,2025-05-30,online,giftcard,146.53
4930,273,2025-03-26,online,card,218.22
4931,52,2024-05-26,online,paypal,3597.42
4932,993,2024-06-11,store,card,30.3
4933,487,2025-02-24,store,card,126.61
4934,988,2025-05-01,online,card,2158.17
4935,894,2025-08-28,online,paypal,95.1
4936,1490,2025-02-08,online,paypal,186.67
4937,920,2024-05-18,store,applepay,177.54
4938,1026,2024-03-12,online,card,635.09
4939,255,2024-02-06,online,giftcard,135.28
4940,1360,2025-04-14,store,card,56.48
4941,1242,2024-08-12,online,giftcard,67.7
4942,526,2023-12-23,store,giftcard,3615.01
4943,1256,2024-11-08,store,paypal,15.3
4944,764,2024-09-30,store,paypal,4264.49
4945,613,2025-01-24,online,paypal,4216.71
4946,892,2024-06-02,online,applepay,166.04
4947,1296,2024-08-08,store,card,91.68
4948,354,2025-09-20,online,giftcard,31.43
4949,1096,2025-06-19,online,card,111.5
4950,269,2024-11-25,store,applepay,81.32
4951,584,2025-10-04,store,giftcard,90.68
4952,482,2024-01-09,online,card,87.84
4953,1178,2024-04-11,store,giftcard,161.38
4954,1096,2025-08-31,store,giftcard,92.18
4955,491,2024-08-05,store,card,81.15
4956,1048,2025-07-15,store,card,1186.03
4957,1354,2023-11-17,store,card,66.24
4958,1185,2024-01-22,store,card,89.79
4959,374,2024-10-11,online,card,258.35
4960,206,2024-06-10,store,giftcard,320.41
4961,949,2024-12-22,online,applepay,87.73
4962,1026,2024-03-15,online,applepay,2029.48
4963,1449,2024-10-13,store,card,2127.07
4964,309,2024-06-29,store,card,530.48
4965,93,2025-01-11,online,giftcard,87.53
4966,51,2024-12-26,store,giftcard,3548.01
4967,730,2024-10-19,store,card,27.66
4968,528,2025-09-23,online,giftcard,1741.2
4969,1000,2024-07-31,online,card,123.45
4970,1442,2024-06-13,store,giftcard,149.4
4971,1375,2024-01-12,online,giftcard,27.4
4972,1441,2024-07-16,store,applepay,64.13
4973,1044,2024-05-14,online,applepay,86.85
4974,1109,2025-09-11,online,giftcard,120.39
4975,467,2024-07-24,store,giftcard,237.94
4976,501,2025-05-08,store,paypal,84.01
4977,310,2024-10-06,store,giftcard,2187.1
4978,814,2025-01-08,online,applepay,49.8
4979,627,2025-09-09,online,applepay,126.45
4980,829,2023-11-12,online,applepay,17.19
4981,238,2023-12-08,online,applepay,49.97
4982,1078,2025-04-07,online,giftcard,126.33
4983,326,2024-03-29,store,giftcard,172.4
4984,1212,2025-01-28,store,applepay,3834.89
4985,844,2025-07-31,store,applepay,107.59
4986,787,2025-01-20,store,applepay,42.75
4987,996,2024-03-13,online,paypal,40.36
4988,863,2024-04-03,online,giftcard,146.44
4989,992,2025-03-23,store,paypal,41.48
4990,683,2024-01-27,online,paypal,42.77
4991,575,2025-09-06,store,applepay,4624.62
4992,357,2023-11-10,online,giftcard,32.84
4993,434,2024-06-25,online,paypal,187.78
4994,1450,2025-08-05,online,giftcard,2318.6
4995,1113,2025-05-21,online,paypal,1487.57
4996,1246,2025-08-09,online,applepay,251.63
4997,364,2025-04-10,store,giftcard,3563.77
4998,430,2025-05-15,store,card,181.39
4999,503,2025-03-11,online,giftcard,83.68
5000,1354,2024-05-06,online,card,40.34
5001,406,2023-12-19,store,giftcard,123.64
5002,1369,2024-11-07,store,applepay,36.18
5003,230,2025-10-10,online,giftcard,94.47
5004,353,2025-09-23,store,card,20.0
5005,1270,2024-05-08,store,paypal,130.77
5006,1100,2024-06-02,store,applepay,95.88
5007,1087,2024-10-24,online,card,37.47
5008,618,2025-11-04,store,applepay,70.83
5009,1036,2025-10-08,online,applepay,2087.84
5010,1079,2025-07-29,online,card,50.9
5011,455,2024-09-03,store,card,57.47
5012,192,2024-12-19,online,card,72.85
5013,1373,2024-02-04,store,giftcard,43.87
5014,553,2025-10-15,store,applepay,30.0
5015,667,2023-12-29,store,paypal,279.64
5016,101,2025-11-03,store,card,1050.06
5017,1255,2024-07-15,online,giftcard,145.55
5018,950,2024-09-08,online,paypal,218.3
5019,1181,2024-08-30,store,giftcard,103.78
5020,792,2024-12-30,store,paypal,60.23
5021,1215,2024-04-11,store,card,48.48
5022,80,2025-04-23,store,giftcard,2530.99
5023,1027,2024-04-28,online,card,169.11
5024,1132,2024-02-02,online,applepay,327.97
5025,1065,2025-06-10,online,applepay,47.89
5026,1163,2025-04-26,store,giftcard,199.84
5027,882,2023-12-21,store,paypal,100.58
5028,431,2024-07-23,online,applepay,202.51
5029,1098,2024-11-28,online,paypal,68.35
5030,1005,2025-08-26,store,applepay,38.31
5031,816,2025-01-10,online,giftcard,133.81
5032,1481,2025-01-09,store,applepay,112.6
5033,549,2024-10-15,online,paypal,189.73
5034,513,2024-06-29,store,applepay,242.15
5035,7,2024-05-12,online,paypal,58.81
5036,1177,2024-02-23,online,giftcard,223.03
5037,767,2024-02-12,online,giftcard,224.73
5038,1329,2024-06-15,online,giftcard,108.39
5039,151,2023-12-26,online,card,25.66
5040,308,2024-10-16,store,card,3057.64
5041,686,2024-01-03,store,paypal,67.99
5042,1056,2025-04-07,store,giftcard,4699.22
5043,278,2023-12-14,store,applepay,570.52
5044,953,2025-07-21,online,card,193.37
5045,18,2024-01-05,online,applepay,463.87
5046,367,2024-05-14,store,card,219.56
5047,1215,2025-01-21,store,card,266.5
5048,52,2024-10-06,store,giftcard,35.38
5049,1452,2024-05-11,online,applepay,624.62
5050,1203,2024-10-18,online,paypal,215.85
5051,797,2024-11-10,store,card,84.02
